duration_ms_x,popularity,track_number,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,popularity_class
260839,0,1,0.588,0.5760000000000001,0.225,0.00336,0,0.105,-15.91,1,0.05,115.928,0.255,0
334357,34,1,0.000911,0.513,0.7170000000000001,3.92E-05,2,0.338,-5.433,1,0.0266,111.976,0.322,0
104538,38,1,0.0706,0.465,0.623,3.34E-06,7,0.0746,-7.51,1,0.0437,108.116,0.267,0
174000,32,7,0.637,0.626,0.484,0.508,5,0.119,-11.242,1,0.027000000000000003,100.936,0.464,0
152160,19,1,0.0894,0.53,0.5870000000000001,0,0,0.16699999999999998,-5.2170000000000005,0,0.0296,127.017,0.597,0
320960,5,1,0.106,0.6920000000000001,0.591,5.260000000000001e-05,11,0.179,-8.779,1,0.0358,107.964,0.19,0
220572,16,1,0.00384,0.515,0.755,0.00748,11,0.339,-6.162000000000001,0,0.0384,112.923,0.262,0
249000,30,1,0.0113,0.565,0.6579999999999999,0.556,5,0.42,-9.526,1,0.0332,112.021,0.72,0
254203,35,3,0.2,0.5670000000000001,0.642,0.919,1,0.118,-7.942,1,0.0333,172.146,0.585,0
157216,38,1,0.0128,0.727,0.488,0.248,10,0.115,-8.931000000000003,0,0.0303,120.036,0.339,0
242143,50,10,0.708,0.795,0.415,0.0052,0,0.071,-11.708,0,0.0883,100.006,0.949,0
230006,8,1,0.0309,0.491,0.41,0.00157,6,0.0891,-9.564,0,0.0259,133.659,0.393,0
262200,15,1,0.234,0.236,0.485,0.071,10,0.11,-8.975,1,0.0288,97.577,0.123,0
168928,51,5,0.35200000000000004,0.5329999999999999,0.627,5.6600000000000014e-05,9,0.12,-7.606,1,0.0344,123.841,0.35700000000000004,0
217876,12,7,0.732,0.5870000000000001,0.394,0.0206,6,0.117,-9.487,1,0.0408,133.664,0.311,0
246041,14,1,0.446,0.52,0.502,0.00158,7,0.0924,-10.998,1,0.0304,127.214,0.199,0
166762,30,2,0.541,0.397,0.637,0.0668,10,0.28300000000000003,-6.011,1,0.0459,153.154,0.773,0
209021,46,1,0.0252,0.775,0.693,0,0,0.382,-3.34,1,0.0393,123.01,0.813,0
224489,33,1,0.81,0.526,0.32299999999999995,0.000152,4,0.149,-9.252,1,0.0357,77.461,0.476,0
218189,10,1,0.753,0.639,0.58,0.168,4,0.0817,-8.664,1,0.027000000000000003,115.956,0.343,0
200480,13,1,0.574,0.506,0.62,0.0883,0,0.109,-10.755999999999998,1,0.0294,116.992,0.475,0
259202,24,1,0.002,0.414,0.6709999999999999,0.401,1,0.0944,-4.926,0,0.0311,77.971,0.3670000000000001,0
208229,0,1,0.293,0.508,0.898,0.459,8,0.155,-4.228,0,0.0357,155.05100000000004,0.6609999999999999,0
216773,46,5,0.0341,0.47,0.695,0,9,0.19,-3.83,0,0.0359,173.94099999999997,0.696,0
234213,28,1,0.000914,0.4920000000000001,0.812,6.94E-06,1,0.0444,-4.749,0,0.0339,100.084,0.722,0
197634,0,1,0.8640000000000001,0.335,0.415,0.00903,11,0.104,-8.914,1,0.0325,119.788,0.166,0
171773,44,1,0.00957,0.35200000000000004,0.847,0.197,0,0.293,-2.537,1,0.0501,178.07,0.219,0
270133,39,1,0.644,0.468,0.304,0.000321,2,0.338,-15.405,1,0.0636,154.072,0.448,0
181915,25,1,0.618,0.482,0.376,0.00765,6,0.104,-8.809,1,0.0334,113.587,0.177,0
215077,3,1,0.16,0.58,0.556,0.445,6,0.108,-8.467,1,0.0333,104.084,0.358,0
228528,33,1,0.0832,0.611,0.565,0.388,6,0.129,-14.091,1,0.0276,120.003,0.495,0
183181,0,1,0.00117,0.443,0.855,0.205,7,0.117,-7.292999999999998,1,0.0302,100.034,0.426,0
169128,28,1,0.84,0.586,0.5770000000000001,0.7390000000000001,2,0.163,-10.267,1,0.0284,127.03,0.609,0
255566,40,1,0.0785,0.447,0.68,0.134,7,0.276,-7.198,1,0.0302,150.02700000000004,0.511,0
185758,26,1,0.314,0.623,0.6629999999999999,0.00317,9,0.106,-7.973,1,0.034,124.945,0.139,0
284586,39,1,0.328,0.199,0.773,0.29600000000000004,3,0.111,-8.328,1,0.0747,191.903,0.0995,0
276520,57,2,0.0749,0.527,0.505,4.25E-06,2,0.28300000000000003,-9.3,1,0.0256,133.566,0.443,1
213382,30,1,0.43,0.574,0.647,0.0141,4,0.177,-8.132,1,0.026,122.578,0.515,0
210477,39,4,0.0034200000000000003,0.424,0.635,0.000146,6,0.0904,-5.473,1,0.0348,92.98,0.158,0
186860,33,1,0.115,0.7120000000000001,0.593,0.0032600000000000003,9,0.0734,-9.117,0,0.0293,123.251,0.926,0
270871,0,2,0.637,0.728,0.272,0.154,2,0.103,-10.446,0,0.0285,140.096,0.116,0
179584,8,2,0.0585,0.509,0.613,0.584,9,0.114,-7.218,1,0.0301,79.957,0.421,0
223654,28,1,0.797,0.7609999999999999,0.272,0,9,0.0884,-9.288,1,0.0404,130.92700000000002,0.41,0
210280,35,1,0.617,0.65,0.514,0.398,9,0.158,-9.074,1,0.0299,83.001,0.389,0
263266,47,1,0.0824,0.398,0.38,0.00968,4,0.128,-10.417,1,0.0286,174.12400000000005,0.0632,0
132533,11,1,0.0773,0.68,0.785,8.809999999999999e-05,0,0.371,-6.5379999999999985,1,0.0345,115.066,0.8170000000000001,0
234021,5,1,0.199,0.46,0.7190000000000001,0.624,7,0.107,-6.7029999999999985,1,0.0258,146.984,0.263,0
231610,2,1,0.856,0.514,0.639,0.856,10,0.627,-8.157,1,0.0302,95.299,0.419,0
374653,61,6,0.218,0.534,0.414,2.11E-06,2,0.103,-7.952000000000001,1,0.0403,117.079,0.458,1
197260,40,1,0.498,0.609,0.665,3.53E-05,1,0.115,-6.0870000000000015,1,0.0294,145.97899999999996,0.37,0
149933,13,1,0.017,0.5379999999999999,0.8170000000000001,0.125,11,0.6579999999999999,-5.44,1,0.0307,110.066,0.343,0
232787,42,5,0.00702,0.607,0.843,0.000191,10,0.151,-6.81,1,0.0281,108.035,0.904,0
216693,29,1,0.0359,0.447,0.575,0.442,2,0.617,-10.863,0,0.0335,103.369,0.245,0
276500,2,1,0.146,0.637,0.506,0.0117,9,0.154,-8.747,1,0.0306,126.043,0.32299999999999995,0
186106,59,13,0.165,0.716,0.736,0.000171,7,0.0746,-3.761,1,0.0363,98.005,0.945,1
156366,37,1,0.0736,0.544,0.528,0.471,2,0.1,-9.259,1,0.0363,139.969,0.0797,0
136440,22,1,0.00129,0.514,0.624,0.371,4,0.107,-6.485,1,0.0267,180.044,0.235,0
202616,43,1,0.921,0.31,0.253,6.37E-06,10,0.0972,-12.303,1,0.0299,176.43200000000004,0.371,0
73599,36,1,0.623,0.563,0.526,0.8009999999999999,5,0.123,-12.902,1,0.041,140.171,0.607,0
274163,24,1,0.00188,0.7,0.5579999999999999,0.122,6,0.0961,-12.858,1,0.0272,103.529,0.904,0
338008,31,1,0.19,0.504,0.536,0.0582,2,0.132,-7.192,1,0.0336,122.576,0.129,0
265266,0,1,0.6970000000000001,0.462,0.397,4.48E-06,9,0.334,-12.706,1,0.0722,79.773,0.264,0
249050,35,1,0.025,0.56,0.56,8.759999999999999e-05,2,0.28800000000000003,-6.4860000000000015,1,0.0232,95.021,0.35100000000000003,0
184461,27,1,0.924,0.35600000000000004,0.392,0.551,1,0.654,-9.294,1,0.0289,78.033,0.242,0
260426,47,3,0.0353,0.547,0.469,0.387,11,0.114,-6.605,0,0.0307,129.935,0.171,0
153414,29,1,0.114,0.637,0.722,0.0644,7,0.0742,-4.016,1,0.0292,130.632,0.302,0
209790,13,1,0.17600000000000002,0.688,0.513,0.162,0,0.121,-10.36,1,0.0263,130.012,0.484,0
150893,26,1,0.0171,0.69,0.463,0.0344,9,0.0958,-10.973,1,0.0655,158.017,0.321,0
235914,27,7,0.928,0.336,0.212,6.75E-05,10,0.16399999999999998,-10.965,1,0.0355,82.353,0.181,0
204389,3,1,0.146,0.514,0.446,0.0277,9,0.101,-8.856,1,0.0268,131.009,0.246,0
307136,2,1,0.108,0.603,0.721,0.0343,2,0.0975,-7.062,1,0.027000000000000003,106.006,0.375,0
210295,35,1,0.172,0.483,0.5770000000000001,0.236,1,0.115,-8.701,0,0.0327,119.874,0.266,0
131455,35,1,0.175,0.381,0.634,0.00383,9,0.49,-5.855,1,0.0399,172.22,0.438,0
219064,47,11,0.132,0.452,0.443,0.00131,4,0.127,-7.435,1,0.0285,140.053,0.273,0
172884,2,1,0.0937,0.628,0.623,0.004229999999999999,7,0.294,-7.967,1,0.0412,106.815,0.358,0
256000,32,1,0.078,0.478,0.696,0,11,0.0748,-6.144,1,0.0634,130.224,0.63,0
232000,43,9,0.939,0.551,0.192,0.0641,6,0.101,-16.885,1,0.0379,120.086,0.1,0
166719,29,2,0.978,0.507,0.11,1.2E-05,7,0.129,-11.79,1,0.0869,71.578,0.486,0
176135,0,1,0.108,0.45,0.5920000000000001,0.268,4,0.126,-10.958,0,0.0559,132.034,0.226,0
154176,26,1,0.913,0.403,0.585,0.866,5,0.113,-9.56,1,0.0284,170.796,0.354,0
211203,35,1,0.465,0.335,0.573,1.3699999999999998e-05,7,0.0833,-8.869,1,0.0341,148.92700000000005,0.35700000000000004,0
225281,0,1,0.0016699999999999998,0.328,0.622,0.7759999999999999,7,0.627,-6.858,1,0.0413,94.172,0.303,0
160480,13,1,0.58,0.35100000000000003,0.8140000000000001,3.5700000000000014e-05,7,0.21,-4.172,0,0.0357,129.602,0.7440000000000001,0
197426,27,1,0.00463,0.467,0.823,0.000422,0,0.0818,-2.312,1,0.0381,111.609,0.388,0
195505,11,1,0.765,0.5720000000000001,0.35200000000000004,2.25E-05,2,0.105,-10.389,1,0.0306,116.902,0.456,0
238266,34,1,0.122,0.58,0.5920000000000001,0.00029,7,0.132,-7.885,1,0.0281,113.299,0.825,0
156358,28,1,0.988,0.54,0.18,0.731,3,0.119,-15.338,1,0.0422,75.25399999999998,0.28800000000000003,0
178380,13,1,0.19,0.6809999999999999,0.557,0.00302,6,0.365,-5.812,1,0.0291,99.46,0.7140000000000001,0
211062,0,1,0.8370000000000001,0.684,0.515,0.012,7,0.114,-10.355,1,0.0291,114.949,0.316,0
174705,30,1,0.927,0.684,0.233,0.241,4,0.106,-13.822,0,0.0636,134.789,0.159,0
199662,21,1,0.157,0.775,0.507,0.0336,0,0.325,-9.442,0,0.0311,117.021,0.594,0
229968,34,3,0.0527,0.382,0.5720000000000001,9.4E-05,9,0.0977,-5.876,1,0.0325,181.092,0.271,0
200434,10,1,0.27,0.585,0.6890000000000001,0,1,0.257,-7.962999999999999,1,0.0566,139.914,0.738,0
248165,27,1,0.758,0.408,0.411,0.00535,10,0.124,-6.181,1,0.0266,140.68,0.359,0
260051,31,1,0.0105,0.483,0.812,0.0002,9,0.0633,-6.523,0,0.0288,158.025,0.841,0
340571,34,1,0.742,0.66,0.198,0.187,6,0.108,-13.601,0,0.0339,139.96200000000002,0.32299999999999995,0
219247,6,1,0.0169,0.422,0.7020000000000001,0.308,2,0.107,-5.492000000000001,1,0.0308,112.043,0.14,0
212004,7,1,0.579,0.6759999999999999,0.485,0,9,0.643,-9,0,0.0524,78.00399999999998,0.653,0
268339,39,2,0.645,0.425,0.151,0.0129,9,0.104,-13.544,1,0.0395,178.799,0.251,0
202240,32,1,0.0387,0.22,0.521,4.89E-05,9,0.28,-8.667,1,0.0354,210.06,0.337,0
279453,30,1,0.0517,0.446,0.5589999999999999,0.0156,0,0.0807,-7.2189999999999985,0,0.0331,117.743,0.478,0
274046,18,1,0.0387,0.662,0.459,0.7090000000000001,11,0.31,-9.06,1,0.0267,105.99,0.5760000000000001,0
191187,33,1,0.00611,0.5539999999999999,0.5670000000000001,0.6609999999999999,0,0.0659,-9.401,1,0.034,159.972,0.873,0
222690,31,1,0.000215,0.341,0.7929999999999999,0.855,1,0.161,-5.1370000000000005,1,0.0383,149.936,0.5529999999999999,0
177386,33,1,0.0795,0.5379999999999999,0.574,0.0659,10,0.192,-8.587,1,0.0312,121.058,0.471,0
156367,0,1,0.361,0.487,0.551,0.951,9,0.084,-8.85,1,0.031,146.019,0.586,0
221760,36,1,0.637,0.8,0.308,0.0187,0,0.0619,-7.484,1,0.0543,134.952,0.747,0
270512,26,1,6.37E-05,0.416,0.907,9.19E-05,7,0.349,-4.272,1,0.0637,129.96,0.26,0
203018,32,2,0.489,0.457,0.579,0.008159999999999999,5,0.17800000000000002,-8.152999999999999,1,0.0276,108.444,0.845,0
258584,29,1,0.391,0.636,0.369,0.0188,9,0.0678,-12.174,1,0.0314,97.446,0.141,0
214026,44,1,0.77,0.359,0.314,0.000625,9,0.127,-11.127,1,0.102,76.82600000000002,0.228,0
168810,1,2,0.375,0.605,0.465,0.6459999999999999,7,0.0795,-8.988999999999997,0,0.0265,134.997,0.51,0
219898,30,8,0.228,0.662,0.525,0.00256,1,0.0822,-8.832,1,0.0429,135.991,0.639,0
232733,29,1,0.19,0.569,0.682,0.00644,9,0.0706,-5.604,1,0.026,78.997,0.375,0
232492,23,1,0.147,0.541,0.8059999999999999,0.00136,8,0.121,-6.484,1,0.0492,157.987,0.569,0
233906,40,3,0.00604,0.471,0.915,0.561,8,0.126,-7.053,0,0.0378,80.008,0.7979999999999999,0
215295,38,1,0.0284,0.453,0.95,0.961,1,0.129,-7.015,0,0.122,166.08700000000005,0.565,0
258876,21,1,0.0955,0.386,0.596,0.932,1,0.0853,-11.456,1,0.0321,178.01,0.174,0
236613,40,1,0.16399999999999998,0.442,0.7909999999999999,0.231,2,0.106,-5.394,0,0.0388,154.053,0.59,0
295251,21,1,0.0013,0.273,0.63,0.527,4,0.302,-7.3370000000000015,0,0.0309,176.03400000000005,0.28300000000000003,0
170021,48,1,0.35600000000000004,0.703,0.35200000000000004,0.00378,4,0.0715,-14.859000000000002,1,0.0428,108.003,0.85,0
179632,31,1,0.561,0.431,0.469,0.0262,2,0.107,-8.941,0,0.027000000000000003,74.942,0.231,0
222523,36,1,0.441,0.551,0.581,0.267,1,0.4,-6.961,0,0.0247,80.029,0.638,0
202919,38,1,0.057,0.579,0.742,0.00168,9,0.35200000000000004,-10.34,0,0.0336,118.069,0.865,0
200658,33,1,0.0246,0.472,0.67,0.0139,10,0.0741,-7.397,1,0.0328,90.01700000000002,0.384,0
184000,26,1,0.162,0.638,0.501,0.0833,4,0.4370000000000001,-8.63,1,0.0358,90.753,0.517,0
205841,43,1,0.236,0.34600000000000003,0.6809999999999999,0.0545,6,0.151,-8.343,1,0.0421,125.971,0.586,0
230933,36,1,1.02E-05,0.413,0.706,0.94,5,0.174,-6.8,1,0.0335,104.981,0.252,0
244000,42,1,0.236,0.7859999999999999,0.659,0.88,6,0.312,-8.929,0,0.0525,118.033,0.823,0
256444,32,1,0.0181,0.585,0.748,0.5870000000000001,7,0.134,-9.642,1,0.0329,117.803,0.8079999999999999,0
247418,32,1,0.00757,0.448,0.525,0.00113,5,0.109,-8.183,1,0.0266,106.997,0.0982,0
244231,24,1,0.236,0.483,0.752,0.7170000000000001,9,0.156,-7.269,1,0.0296,85.959,0.425,0
226577,38,1,0.0048,0.158,0.632,0.0558,10,0.111,-10.736,1,0.0568,190.508,0.23,0
301946,11,1,0.00361,0.405,0.5710000000000001,0.159,5,0.12,-7.599,1,0.048,127.156,0.526,0
165822,33,3,0.304,0.6859999999999999,0.32299999999999995,0.0748,11,0.13699999999999998,-14.487,0,0.0405,92.054,0.165,0
225026,39,1,0.654,0.228,0.294,0.606,2,0.124,-14.715,1,0.0317,139.812,0.201,0
233262,10,1,0.0879,0.5820000000000001,0.642,0,8,0.0862,-7.322,1,0.0289,123.963,0.172,0
222484,40,1,0.0455,0.5760000000000001,0.755,0.8240000000000001,5,0.231,-8.398,1,0.032,89.949,0.376,0
259008,41,1,0.0287,0.528,0.608,0.514,7,0.0763,-10.591,1,0.0662,119.982,0.366,0
270014,38,1,0.149,0.509,0.586,0.635,2,0.292,-10.262,1,0.0309,117.997,0.233,0
195480,4,1,0.000557,0.415,0.8079999999999999,0.723,2,0.118,-7.247000000000001,1,0.0318,157.004,0.6579999999999999,0
248584,34,1,0.000113,0.434,0.597,0.225,6,0.106,-6.534,1,0.0309,120.038,0.197,0
250380,44,2,0.0688,0.5770000000000001,0.5820000000000001,0.815,0,0.235,-11.492,1,0.0337,138.002,0.633,0
193533,10,1,0.00695,0.477,0.625,0.244,0,0.376,-6.992000000000001,1,0.0302,124.067,0.56,0
173387,31,1,0.0988,0.376,0.591,0.8109999999999999,9,0.395,-12.591,1,0.0377,189.96,0.521,0
252579,31,1,0.0111,0.392,0.787,0.0007700000000000001,2,0.0874,-5.1,1,0.0363,130.191,0.3720000000000001,0
220626,35,1,0.229,0.403,0.6509999999999999,0.8220000000000001,1,0.45,-8.312000000000001,0,0.0377,119.867,0.146,0
150026,5,1,0.0268,0.464,0.5489999999999999,0.705,2,0.349,-7.733,1,0.0317,109.875,0.386,0
301826,40,1,0.463,0.308,0.644,0.369,0,0.126,-6.716,0,0.0301,84.094,0.35200000000000004,0
216651,34,1,0.256,0.848,0.522,0.00049,2,0.116,-8.103,1,0.0327,125,0.933,0
205250,35,1,0.000341,0.491,0.5660000000000001,0.8,2,0.092,-8.094,1,0.031,138.013,0.189,0
290817,42,1,7.020000000000001e-05,0.446,0.883,0.872,1,0.16899999999999998,-6.615,0,0.0352,145.012,0.324,0
293454,48,1,0.374,0.4370000000000001,0.419,0.142,11,0.0767,-8.003,1,0.0311,110.065,0.118,0
242514,49,16,0.179,0.5760000000000001,0.5870000000000001,0.758,9,0.111,-8.735,1,0.0307,114.06,0.334,0
294545,46,1,0.108,0.701,0.565,0.000125,2,0.0952,-11.087,1,0.0312,110.045,0.602,0
318885,38,2,0.0228,0.606,0.484,0.0123,5,0.0897,-8.742,1,0.0273,92.956,0.568,0
279123,42,1,0.00028900000000000003,0.574,0.628,0.344,9,0.765,-6.3210000000000015,1,0.0232,90.984,0.266,0
286749,7,1,0.462,0.5710000000000001,0.6409999999999999,0.6890000000000001,7,0.102,-7.284,1,0.0279,89.98100000000002,0.7,0
250631,1,1,0.11,0.59,0.516,0.118,2,0.173,-8.036,1,0.0237,99.974,0.6990000000000001,0
214287,41,1,0.171,0.614,0.475,0.301,1,0.0692,-12.033,1,0.0263,111.999,0.927,0
235559,35,1,0.196,0.5920000000000001,0.682,0.00152,7,0.122,-7.827000000000001,1,0.0251,117.018,0.531,0
217275,49,3,0.723,0.621,0.349,0.0332,10,0.0921,-12.394,0,0.0249,103.133,0.158,0
241893,36,7,0.0591,0.6990000000000001,0.614,0.0923,2,0.0917,-6.585,0,0.0328,123.993,0.349,0
219331,42,1,0.0555,0.421,0.557,0.0101,0,0.247,-8.969,1,0.0411,116.096,0.0735,0
200277,39,1,8.92E-05,0.388,0.885,0.00141,4,0.0959,-6.197,1,0.0882,125.086,0.294,0
175000,37,1,0.000872,0.636,0.6990000000000001,0.152,4,0.128,-4.103,1,0.0288,89.99799999999998,0.8909999999999999,0
201173,38,1,0.0264,0.604,0.525,0.000942,4,0.259,-6.2810000000000015,0,0.0298,109.915,0.416,0
197413,45,1,0.297,0.715,0.8059999999999999,3.75E-06,4,0.145,-5.855,1,0.0336,121.974,0.649,0
223378,37,1,1.14E-05,0.38,0.963,0.182,5,0.396,-7.739,1,0.0424,171.99400000000003,0.853,0
285309,34,1,0.006809999999999999,0.374,0.867,0.8390000000000001,4,0.0652,-5.379,0,0.0391,97.023,0.378,0
149700,39,1,0.259,0.542,0.551,0.000922,0,0.373,-8.675,1,0.0282,106.017,0.652,0
210687,40,1,0.272,0.4370000000000001,0.506,0,2,0.061,-8.613999999999999,0,0.0467,137.714,0.203,0
250977,38,8,0.00392,0.551,0.8290000000000001,0.0798,5,0.173,-7.2570000000000014,1,0.0333,129.991,0.4370000000000001,0
154600,27,1,0.00168,0.539,0.618,0.129,11,0.13,-6.941,1,0.0256,99.997,0.818,0
215980,18,7,0.281,0.364,0.659,8.19E-06,8,0.202,-7.647,1,0.0439,119.815,0.383,0
126378,31,1,0.476,0.6609999999999999,0.5770000000000001,0.0539,0,0.248,-7.1160000000000005,1,0.0303,128.03799999999998,0.521,0
192386,38,1,0.0655,0.501,0.797,0.111,4,0.471,-6.692,1,0.0319,130,0.581,0
265373,46,6,0.0101,0.374,0.818,0.957,5,0.0914,-6.209,1,0.0455,111.011,0.173,0
326021,34,1,0.00915,0.609,0.767,0.713,8,0.0757,-7.504,0,0.0406,138.03,0.764,0
217388,41,1,0.0264,0.375,0.703,0.0174,9,0.127,-4.825,1,0.0362,117.027,0.177,0
122506,0,1,0.0226,0.64,0.505,7.47E-06,2,0.29,-5.5539999999999985,1,0.0327,116.347,0.855,0
200901,27,1,0.307,0.595,0.705,0.0083,11,0.324,-6.6160000000000005,0,0.0305,108.953,0.7,0
155109,33,2,0.00374,0.429,0.7490000000000001,6.19E-06,10,0.136,-5.218,1,0.0356,104.205,0.441,0
195314,33,1,0.11,0.685,0.623,0.00121,11,0.14800000000000002,-7.124,1,0.0509,89.999,0.446,0
188386,0,1,0.946,0.487,0.486,0.952,10,0.219,-10.385,1,0.0429,74.726,0.329,0
201874,0,1,0.00378,0.379,0.6609999999999999,0.181,0,0.556,-5.4460000000000015,1,0.0334,90.035,0.37,0
298799,32,1,0.0234,0.516,0.74,0.0148,7,0.335,-7.596,1,0.0283,95.002,0.584,0
182240,0,1,0.00465,0.455,0.452,0.0218,1,0.115,-5.523,1,0.0268,102.512,0.141,0
164700,32,1,5.400000000000001e-05,0.329,0.846,0.561,9,0.364,-5.7120000000000015,1,0.0735,79.997,0.473,0
197426,57,3,0.00232,0.696,0.598,0.00115,2,0.119,-7.917000000000002,1,0.0922,114.989,0.438,1
184153,79,1,0.113,0.5660000000000001,0.366,0.181,7,0.155,-12.808,1,0.028,129.959,0.237,1
233560,57,3,0.0783,0.539,0.7140000000000001,0.318,4,0.119,-7.041,1,0.0274,124.873,0.399,1
182306,2,1,0.000124,0.482,0.809,3.97E-05,4,0.118,-3.956,1,0.0398,141.953,0.368,0
264026,55,9,0.0229,0.942,0.539,0.000276,4,0.0887,-10.442,0,0.0866,125.035,0.727,0
213173,70,11,0.21,0.735,0.688,3.11E-05,5,0.106,-5.471,1,0.104,110.045,0.282,1
254160,7,1,0.0522,0.703,0.573,0.491,5,0.277,-7.504,0,0.0274,90,0.677,0
262680,60,3,0.613,0.6759999999999999,0.5770000000000001,0.0013,9,0.195,-7.82,0,0.0274,107,0.49,1
218935,45,1,0.106,0.621,0.762,2.71E-06,5,0.302,-6.376,1,0.0328,95.014,0.395,0
234426,35,1,0.000381,0.4270000000000001,0.6920000000000001,0.000408,4,0.121,-9.291,1,0.0323,105.013,0.595,0
213137,38,1,0.0672,0.69,0.759,0,1,0.0893,-5.125,0,0.0229,98.004,0.708,0
159595,51,4,0.049,0.75,0.585,0.005520000000000001,9,0.155,-7.576,0,0.0285,102.331,0.584,0
187185,10,1,0.0859,0.6459999999999999,0.877,0.00197,9,0.335,-5.1160000000000005,1,0.0545,137.991,0.938,0
256053,59,3,0.317,0.7979999999999999,0.56,0.000292,1,0.133,-6.574,1,0.0469,106.971,0.5710000000000001,1
246420,51,1,0.795,0.528,0.284,0.000303,9,0.109,-11.487,1,0.0287,76.012,0.172,0
206320,53,5,0.253,0.7759999999999999,0.7340000000000001,3.12E-05,11,0.187,-6.795,0,0.0702,125.003,0.618,0
212012,2,1,0.614,0.5660000000000001,0.878,0.0367,0,0.235,-6.797999999999999,1,0.0339,120.017,0.583,0
196273,53,1,0.461,0.6990000000000001,0.55,1.4E-05,0,0.128,-7.397,1,0.135,130.02700000000002,0.7070000000000001,0
235906,9,1,0.0779,0.428,0.768,0.6459999999999999,2,0.0905,-5.845,1,0.0301,161.909,0.31,0
143570,55,1,0.0025800000000000003,0.264,0.61,0,7,0.0847,-4.904,1,0.0316,103.036,0.152,0
156145,54,4,0.0488,0.225,0.639,0.0274,8,0.112,-4.034,1,0.0299,83.632,0.226,0
276426,1,1,0.0688,0.735,0.56,6.94E-06,4,0.0629,-7.03,0,0.145,174.97,0.5870000000000001,0
247746,1,1,0.0008880000000000002,0.172,0.675,0.274,5,0.0885,-3.608,1,0.034,181.129,0.536,0
188717,13,1,0.416,0.853,0.353,0.00614,9,0.0987,-12.146,0,0.043,103.989,0.141,0
204160,1,1,0.00376,0.628,0.733,0.0013800000000000002,10,0.56,-5.285,0,0.0369,100.027,0.224,0
213525,3,1,0.374,0.619,0.4370000000000001,0.00997,7,0.109,-9.336,1,0.0406,94.113,0.0838,0
240640,2,1,0.113,0.6709999999999999,0.545,0.174,0,0.11,-7.387,1,0.0356,76.993,0.496,0
237394,3,1,0.21600000000000005,0.38,0.8270000000000001,0.00139,0,0.102,-6.698,1,0.0566,164.037,0.557,0
310226,1,1,0.193,0.695,0.868,0.0181,1,0.13,-6.4860000000000015,1,0.0363,118.98,0.8320000000000001,0
225720,2,1,0.00609,0.32299999999999995,0.812,9.68E-05,1,0.0954,-3.909,1,0.0337,104.995,0.284,0
197266,1,1,0.368,0.6829999999999999,0.5539999999999999,3.82E-06,5,0.107,-6.496,1,0.0316,108.596,0.659,0
228466,64,2,0.475,0.599,0.5329999999999999,0.00153,9,0.235,-14.032,0,0.0472,122.262,0.607,1
223626,17,1,0.0351,0.76,0.8240000000000001,0.0347,3,0.21,-4.194,1,0.0642,93.04,0.858,0
203440,1,3,0.00539,0.617,0.8909999999999999,0.00901,6,0.0609,-5.456,1,0.0277,100.616,0.963,0
206634,16,1,0.769,0.7509999999999999,0.528,4.9000000000000005e-06,11,0.0782,-9.582,1,0.0865,126.013,0.326,0
252095,45,4,0.0962,0.654,0.292,0.0031,2,0.106,-12.977,1,0.474,153.547,0.103,0
221533,4,1,0.16,0.588,0.589,9.01E-06,4,0.418,-7.22,1,0.0397,129.873,0.223,0
268105,23,2,0.1,0.433,0.7240000000000001,0,5,0.0918,-6.126,0,0.0372,174.00599999999997,0.6890000000000001,0
292440,40,1,0.127,0.606,0.428,0.614,7,0.131,-8.435,1,0.0391,145.99200000000005,0.292,0
194866,38,1,6.890000000000001e-05,0.5489999999999999,0.87,1.22E-05,5,0.0654,-4.974,0,0.0324,121.948,0.535,0
248854,45,1,0.853,0.541,0.195,5.64E-06,1,0.115,-15.776,1,0.0932,61.805,0.145,0
273466,50,1,0.938,0.418,0.273,4.06E-05,0,0.0897,-8.887,1,0.0305,110.623,0.0585,0
272813,30,1,0.0158,0.484,0.614,0,1,0.12,-6.28,1,0.0394,130.811,0.333,0
348626,43,1,0.6970000000000001,0.5670000000000001,0.7,0.836,11,0.12,-9.325,0,0.0306,99.985,0.534,0
251383,8,1,0.233,0.513,0.7559999999999999,0.000413,0,0.119,-6.5,1,0.0475,132.576,0.375,0
296533,44,1,0.231,0.5529999999999999,0.6709999999999999,0,2,0.0938,-7.34,1,0.0508,96.977,0.458,0
244946,45,1,0.447,0.466,0.83,0.972,0,0.232,-7.504,1,0.0296,148.467,0.51,0
251358,41,1,0.263,0.5760000000000001,0.436,3.4200000000000005e-05,1,0.142,-8.558,1,0.0292,79.96600000000002,0.17600000000000002,0
286307,2,1,0.316,0.642,0.471,0.0581,8,0.537,-8.49,1,0.0363,125.079,0.135,0
178352,78,1,0.593,0.93,0.611,0.00124,0,0.0592,-4.4060000000000015,1,0.0415,112.127,0.695,1
228114,1,1,0.0224,0.64,0.73,0.0171,1,0.102,-5.888,1,0.0343,88.601,0.775,0
231600,60,7,0.129,0.362,0.371,0.0441,11,0.121,-8.383,0,0.0324,148.376,0.107,1
244641,3,1,0.233,0.5329999999999999,0.29100000000000004,0.204,7,0.0894,-11.5,1,0.036000000000000004,120.74,0.198,0
